"ensembl_gene_id"	"hgnc_symbol"	"chromosome_name"	"start_position"	"end_position"	"strand"	"gene_biotype"	"401_Inp"	"567_Elu"	"401_Sup"	"401_Elu"	"624_Elu"
"ENSG00000175772"	"LINC01106"	"2"	111132715	111142019	-1	"lincRNA"	38.2786780907518	15.3581471471505	25.421258361575	23.6013300405523	25.1371976212958
"ENSG00000175782"	"SLC35E3"	"12"	69139886	69187508	1	"protein_coding"	122.880905204715	131.128851290164	118.684443076624	135.90934389966	145.022293969014
"ENSG00000175785"	"PRIMA1"	"14"	94184644	94254827	-1	"protein_coding"	12.8854203344186	16.9214019513881	15.8444612546713	10.7047734157273	15.4690446900282
"ENSG00000175787"	"ZNF169"	"9"	97021593	97063736	1	"protein_coding"	93.1813765350625	72.4618718165384	118.061594405334	85.3581932131637	76.378408157014
"ENSG00000175792"	"RUVBL1"	"3"	127783621	127872757	-1	"protein_coding"	1174.9491915753	1177.74437092214	700.064252433714	1073.15127891662	1030.62510247313
"ENSG00000175793"	"SFN"	"1"	27189633	27190947	1	"protein_coding"	31.493695766758	28.0564069105477	61.0421625013446	26.1356897908731	16.4358599831549
"ENSG00000175806"	"MSRA"	"8"	9911778	10286401	1	"protein_coding"	32.6161780527053	29.0857620247396	43.0435166631901	28.6700495411938	24.170382328169
"ENSG00000175826"	"CTDNEP1"	"17"	7146910	7155810	-1	"protein_coding"	518.881844400358	411.842377426693	750.686093788147	532.553015054173	448.602296010817
"ENSG00000175832"	"ETV4"	"17"	41605212	41656988	-1	"protein_coding"	16.0525127590208	20.6010333828585	40.9542952806009	16.9302003126625	15.4690446900282
"ENSG00000175854"	"SWI5"	"9"	131037658	131051269	1	"protein_coding"	56.3591047856575	65.5403979788948	113.351051935793	53.5385594569065	59.9425481738591
"ENSG00000175866"	"BAIAP2"	"17"	79008948	79091232	1	"protein_coding"	103.888617108666	112.807582664611	272.301978420834	121.760299777944	120.851911640845
"ENSG00000175868"	"CALCB"	"11"	14926543	15103888	1	"protein_coding"	94.3038588210098	105.838053494593	145.351398780781	103.330815527765	96.681529312676
"ENSG00000175879"	"HOXD8"	"2"	176994422	176997423	1	"protein_coding"	134.921248949071	89.4889954991497	51.4653653944408	127.061123340942	135.354141037746
"ENSG00000175893"	"ZDHHC21"	"9"	14611069	14693469	-1	"protein_coding"	94.13689679331	122.874788243679	35.7766163075923	74.9002162380628	75.4115928638873
"ENSG00000175894"	"TSPEAR"	"21"	45917775	46131495	-1	"protein_coding"	14.4522703439497	16.8829576854887	25.1098340259297	18.396286578151	10.6349682243944
"ENSG00000175895"	"PLEKHF2"	"8"	96146032	96168912	1	"protein_coding"	269.715358027187	363.386769529258	67.997638521297	295.250496206084	408.962868992619
"ENSG00000175898"	""	"19"	10332111	10333870	-1	"lincRNA"	63.7322909069594	57.219057467086	99.6865610306395	59.8671126435733	63.8098093463662
"ENSG00000175906"	"ARL4D"	"17"	41476327	41478505	1	"protein_coding"	96.9431025081783	106.27584251989	234.436140730652	105.021659666475	100.548790485183
"ENSG00000175911"	""	"17"	78977135	78978932	1	"protein_coding"	23.5759647052524	24.8818419696984	35.4651919719469	31.7717437059589	38.6726117250704
"ENSG00000175931"	"UBE2O"	"17"	74385532	74449288	-1	"protein_coding"	558.426840850781	458.988938280781	858.171654878747	557.543156553375	594.591405272957
"ENSG00000175938"	"ORAI3"	"16"	30960387	30967782	1	"protein_coding"	38.9169704963698	42.7749326364293	178.260232866671	42.7785498017459	53.1748411219718
"ENSG00000175970"	"UNC119B"	"12"	121148238	121161443	1	"protein_coding"	346.232892051945	322.24236916239	449.874399415319	332.783458684265	378.99159490569
"ENSG00000175984"	"DENND2C"	"1"	115125469	115213043	-1	"protein_coding"	174.22223210915	216.870937892519	74.8623655743209	165.176112611838	163.391784538422
"ENSG00000176014"	"TUBB6"	"18"	12307668	12344319	1	"protein_coding"	730.921690673906	731.222055807974	514.381407043623	772.717777815535	645.832615808676
"ENSG00000176018"	"LYSMD3"	"5"	89811428	89825401	-1	"protein_coding"	212.350644374972	277.938305955077	47.4426347970852	280.408952812788	278.442804420507
"ENSG00000176022"	"B3GALT6"	"1"	1167629	1170421	1	"protein_coding"	147.873454094569	109.460018527214	216.96959459686	119.225940027624	103.449236364563
"ENSG00000176024"	"ZNF613"	"19"	52430400	52452012	1	"protein_coding"	62.5597200127021	67.0555974507582	35.6209041397696	51.9214568513881	70.5775163982535
"ENSG00000176046"	"NUPR1"	"16"	28548606	28550495	-1	"protein_coding"	1010.82287028847	734.694563809543	722.669300105655	762.687278019472	777.319495673915
"ENSG00000176055"	"MBLAC2"	"5"	89754020	89770585	-1	"protein_coding"	66.9327757371016	67.579886074329	57.3308562396344	101.713712922247	88.9470069676619
"ENSG00000176058"	"TPRN"	"9"	140086069	140098645	-1	"protein_coding"	78.7291061911128	74.6455259090952	226.948565006337	90.5153466252667	77.3452234501408
"ENSG00000176087"	"SLC35A4"	"5"	139944041	139948688	1	"protein_coding"	308.442240541881	268.645276727926	389.701546720017	297.983762346733	254.272422092338
"ENSG00000176092"	"AIM1L"	"1"	26648350	26680621	-1	"protein_coding"	21.3643925388978	30.1151171389315	89.7075906211618	19.2729998617901	27.0708282075493
"ENSG00000176095"	"IP6K1"	"3"	49761727	49823975	-1	"protein_coding"	729.966170415658	619.386161858706	1225.61875569733	673.770528705965	642.932169929295
"ENSG00000176101"	"SSNA1"	"9"	140083099	140084822	1	"protein_coding"	208.53240004234	207.558686532418	559.163543318897	194.715529247536	198.197135090986
"ENSG00000176102"	"CSTF3"	"11"	33098734	33183917	-1	"protein_coding"	351.384239555328	293.652062561797	295.166878896351	352.520666670768	329.684014956225
"ENSG00000176105"	"YES1"	"18"	721588	812547	-1	"protein_coding"	387.651699912965	639.372086987175	120.99433982793	460.8834707535	622.629048773633
"ENSG00000176108"	"CHMP6"	"17"	78965398	78983317	1	"protein_coding"	52.4471129876119	53.9964371938625	91.0182511646375	50.4774091533047	48.340764656338
"ENSG00000176124"	"DLEU1"	"13"	50656307	51297372	1	"protein_coding"	117.235101369439	120.128401261652	99.1286755602429	129.978603493649	104.41605165769
"ENSG00000176125"	"UFSP1"	"7"	100486346	100487339	-1	"protein_coding"	9.61815069319649	9.47563949017368	40.3314466093101	9.49282978000022	8.70133763814084
"ENSG00000176142"	"TMEM39A"	"3"	119148347	119187677	-1	"protein_coding"	391.296552466691	352.949052390217	291.390609433747	369.576031840567	368.356626681296
"ENSG00000176148"	"TCP11L1"	"11"	33060963	33127489	1	"protein_coding"	439.454090743753	444.246870389404	209.637731040368	461.966436616602	389.626563130084
"ENSG00000176153"	"GPX2"	"14"	65405870	65409531	-1	"protein_coding"	25.1595109175536	15.8920468371961	22.3328007711556	19.3687799623867	15.4690446900282
"ENSG00000176155"	"CCDC57"	"17"	80059336	80170706	-1	"protein_coding"	282.033107467426	276.99015940523	544.513207874738	287.175862641274	263.940575023605
"ENSG00000176165"	"FOXG1"	"14"	29235050	29238870	1	"protein_coding"	628.696264091032	317.96685160948	606.580392349948	585.402888154987	623.59586406676
"ENSG00000176170"	"SPHK1"	"17"	74372665	74383941	1	"protein_coding"	12.8687241316486	18.5423231544746	60.6657749648051	11.0952400072486	11.6017835175211
"ENSG00000176171"	"BNIP3"	"10"	133781578	133795435	-1	"protein_coding"	559.622537699014	514.385242148809	317.434716466613	526.463912118997	553.018347668507
"ENSG00000176182"	"MYPOP"	"19"	46393278	46405862	-1	"protein_coding"	184.16787710654	131.04235169189	141.640092519071	208.426216727432	153.723631607155
"ENSG00000176204"	"LRRTM4"	"2"	76974845	77820445	-1	"protein_coding"	38.6061723949458	46.5410636661733	37.087276851068	47.6557091011942	39.6394270181972
"ENSG00000176208"	"ATAD5"	"17"	29158988	29222887	1	"protein_coding"	228.820562203242	380.308171480646	170.214771671959	311.81226849463	299.712740869296
"ENSG00000176209"	"SMIM19"	"8"	42396298	42409603	1	"protein_coding"	336.354031865634	353.709297643113	165.569192403313	320.111659932662	292.945033817408
"ENSG00000176222"	"ZNF404"	"19"	44376515	44405537	-1	"protein_coding"	14.4355741411797	11.6592935827304	19.7764428850983	12.896556624825	10.6349682243944
"ENSG00000176225"	"RTTN"	"18"	67671029	67873181	-1	"protein_coding"	308.288138016593	318.447404933222	279.257454440786	273.634696795166	274.575543248
"ENSG00000176244"	"ACBD7"	"10"	15119522	15130775	-1	"protein_coding"	36.9558413715648	31.1829165190228	20.3992915563891	27.6975561569581	31.9049046731831
"ENSG00000176248"	"ANAPC2"	"9"	140069236	140082989	-1	"protein_coding"	145.000463568621	182.696066695669	342.765225861259	148.820592902755	149.856370434648
"ENSG00000176261"	"ZBTB8OS"	"1"	33065773	33116504	-1	"protein_coding"	456.906491484605	416.565295071375	390.052148490522	407.451570859972	493.075799494648
"ENSG00000176273"	"SLC35G1"	"10"	95653730	95715819	1	"protein_coding"	168.659909287723	191.132740005176	114.441037110552	203.803200057745	245.571084454197
"ENSG00000176274"	"SLC25A53"	"X"	103343898	103401708	-1	"protein_coding"	102.371855707445	71.976027458867	86.6191330307423	102.240503475528	89.9138222607887
"ENSG00000176340"	"COX8A"	"11"	63742079	63744015	1	"protein_coding"	528.858288752442	684.690603208276	2447.3571012963	558.309117716306	524.013888874704
"ENSG00000176371"	"ZSCAN2"	"15"	85144217	85171027	1	"protein_coding"	264.079820643475	253.719627572143	291.144148298996	237.589859149878	252.338791506084
"ENSG00000176383"	"B3GNT4"	"12"	122688090	122693499	1	"protein_coding"	31.7441388083077	32.8038377221094	53.4638378101015	29.1968400944749	27.0708282075493
"ENSG00000176387"	"HSD11B2"	"16"	67464555	67471456	1	"protein_coding"	13.4132690718523	10.5530499367398	21.8656642676875	7.88307336361687	11.6017835175211
"ENSG00000176390"	"CRLF3"	"17"	29096406	29151794	-1	"protein_coding"	219.29615897546	211.96973001736	132.348933981778	225.323219368066	217.533440953521
"ENSG00000176393"	"RNPEP"	"1"	201951500	201975275	1	"protein_coding"	481.748774549529	535.231843227468	1020.54824905589	464.707048946386	498.876691253408
"ENSG00000176396"	"EID2"	"19"	40028890	40030870	-1	"protein_coding"	68.6832839771024	65.6172865106936	41.7978193206085	52.4702859720743	56.0752870013521
"ENSG00000176401"	"EID2B"	"19"	40021630	40023494	-1	"protein_coding"	46.1463205439474	32.2314937661644	37.5544133545361	50.9968535174508	29.9712740869296
"ENSG00000176406"	"RIMS2"	"8"	104512976	105268322	1	"protein_coding"	32.0883293152716	51.7358945695071	10.3553579460172	22.7246167569132	28.037643500676
"ENSG00000176407"	"KCMF1"	"2"	85198216	85286595	1	"protein_coding"	1096.00946449938	1008.72786377168	298.320299687665	1059.61364634415	1273.29574104794
"ENSG00000176410"	"DNAJC30"	"7"	73095299	73097783	-1	"protein_coding"	86.3527353539643	56.646713511141	85.152760319444	66.7703464338195	53.1748411219718
"ENSG00000176422"	"SPRYD4"	"12"	56862301	56864763	1	"protein_coding"	141.505876839825	95.1504486272052	230.594908067153	120.294213512456	138.254586917127
"ENSG00000176428"	"VPS37D"	"7"	73082155	73086442	1	"protein_coding"	60.3982364546574	66.67547482431	135.839564874771	54.319492639949	60.9093634669859
"ENSG00000176438"	"SYNE3"	"14"	95883831	95942173	-1	"protein_coding"	36.461385039671	23.2128654342376	55.1766716561511	22.2862601150937	16.4358599831549
"ENSG00000176444"	"CLK2"	"1"	155232659	155248282	-1	"protein_coding"	1172.05307509537	1092.94416883432	1549.59338321249	998.203172628254	959.080770781746
"ENSG00000176454"	"LPCAT4"	"15"	34651106	34659479	-1	"protein_coding"	198.6702360588	188.444019421998	364.968100230626	173.06653216459	138.254586917127
"ENSG00000176473"	"WDR25"	"14"	100842755	100996640	1	"protein_coding"	75.4117479415808	76.8195689351771	137.240974385176	72.5647628780702	95.7147140195492
"ENSG00000176476"	"CCDC101"	"16"	28565236	28603111	1	"protein_coding"	290.655915745629	259.390691766673	409.075816302541	265.34265154627	325.816753783718
"ENSG00000176485"	"PLA2G16"	"11"	63340667	63384355	-1	"protein_coding"	210.162198162593	162.98022242988	243.792262468839	168.031010335977	178.860829228451
"ENSG00000176490"	"DIRAS1"	"19"	2714565	2721416	-1	"protein_coding"	174.583118818884	179.406168957122	286.212930460738	172.558246905067	154.690446900282
"ENSG00000176531"	"PHLDB3"	"19"	43979106	44009087	-1	"protein_coding"	307.559934845919	330.26047557955	560.759842431984	288.141009836375	327.750384369972
"ENSG00000176533"	"GNG7"	"19"	2511217	2702707	-1	"protein_coding"	82.6410979891584	106.001441624665	194.792505993527	86.9053672009787	87.9801916745351
"ENSG00000176542"	"KIAA2018"	"3"	113367232	113415493	-1	"protein_coding"	747.731962308781	807.451029655641	215.191797549916	804.05851106881	857.565165003436
"ENSG00000176563"	"CNTD1"	"17"	40950810	40963605	1	"protein_coding"	18.3141735336854	27.0078296634061	31.9095978780594	18.9304233205672	15.4690446900282
"ENSG00000176593"	""	"19"	58513429	58522600	1	"protein_coding"	74.6732783193429	27.4744518881278	22.1770886033329	72.3179664374438	47.3739493632112
"ENSG00000176595"	"KBTBD11"	"8"	1922044	1955102	1	"protein_coding"	42.9124433082653	43.4722204565472	31.0660738380517	50.7095132156611	50.2743952425915
"ENSG00000176597"	"B3GNT5"	"3"	182971032	183016292	1	"protein_coding"	63.2044421695257	73.0630489719079	51.2189042596896	58.7914929696061	94.7478987264225
"ENSG00000176619"	"LMNB2"	"19"	2427636	2456994	-1	"protein_coding"	1550.55536164221	1188.98077757998	2103.07393119167	1458.67413822283	1353.54141037746
"ENSG00000176623"	"RMDN1"	"8"	87480486	87526586	-1	"protein_coding"	232.943174886092	250.531131532273	149.906229082499	248.301978754741	237.836562109183
"ENSG00000176624"	"MEX3C"	"18"	48700920	48744674	-1	"protein_coding"	221.029971012691	236.726628122886	170.059059504137	251.84937575046	328.717199663098
"ENSG00000176641"	"RNF152"	"18"	59475296	59561480	-1	"protein_coding"	33.9724071774323	38.0563350242922	21.2428155963967	42.6754235120143	55.1084717082253
"ENSG00000176658"	"MYO1D"	"17"	30819540	31204195	-1	"protein_coding"	286.379200537491	246.7597094686	287.990727507682	256.280832218954	263.940575023605
"ENSG00000176678"	"FOXL1"	"16"	86609974	86615303	1	"protein_coding"	11.8297228595512	15.95932430252	8.1104243956054	12.9444466751233	12.5685988106479
"ENSG00000176681"	"LRRC37A"	"17"	44370099	44415160	1	"protein_coding"	19.7808463265967	25.9400302833148	15.0659004155578	24.1354667829685	23.2035670350422
"ENSG00000176692"	"FOXC2"	"16"	86600857	86602539	1	"protein_coding"	115.735036170987	68.7534071856435	159.262350820686	144.643279064023	131.486879865239
"ENSG00000176700"	"SCAND2P"	"15"	85174682	85185695	1	"pseudogene"	151.290989560721	160.14733584958	169.371247631952	130.472196374902	140.18821750338
"ENSG00000176714"	"CCDC121"	"2"	27848506	27851879	-1	"protein_coding"	41.806657225088	43.308832326475	20.2435793885664	42.6348796508511	36.7389811388169
"ENSG00000176715"	"ACSF3"	"16"	89154783	89222254	1	"protein_coding"	251.417880696271	248.597365168063	354.080642580247	223.761353001981	266.841020902986
"ENSG00000176731"	"C8orf59"	"8"	86126311	86132650	-1	"protein_coding"	104.39976964333	58.7630901383739	83.997811943791	65.4073864580626	87.9801916745351
"ENSG00000176732"	"PFN4"	"2"	24338241	24346347	-1	"protein_coding"	12.3074829886749	13.1937151875435	8.1104243956054	11.9240632405894	5.80089175876056
"ENSG00000176749"	"CDK5R1"	"17"	30813637	30818274	1	"protein_coding"	110.984397534084	74.082793019625	110.574018681019	103.706589741016	97.6483446058027
"ENSG00000176771"	"NCKAP5"	"2"	133429374	134326034	-1	"protein_coding"	30.5047831029705	32.250715899114	17.3108339659696	37.6213963896429	38.6726117250704
"ENSG00000176783"	"RUFY1"	"5"	178977559	179037027	1	"protein_coding"	699.571830980872	662.858382315254	611.174400086525	621.314935112161	541.416564150986
"ENSG00000176788"	"BASP1"	"5"	17065707	17276943	1	"protein_coding"	529.278286872538	513.105999306271	199.905221765641	547.442448497767	643.898985222422
"ENSG00000176809"	"LRRC37A3"	"17"	62850430	62915598	-1	"protein_coding"	49.2466281574697	46.5891189985475	27.731155112881	39.2311528060262	46.4071340700845
"ENSG00000176834"	"VSIG10"	"12"	118501398	118573831	-1	"protein_coding"	98.1657620107455	82.5482995285565	127.729140479166	95.4882860253116	75.4115928638873
"ENSG00000176842"	"IRX5"	"16"	54964774	54968397	1	"protein_coding"	57.4314984632949	50.6680951894158	41.421431784069	58.1615761265934	60.9093634669859
"ENSG00000176845"	"METRNL"	"17"	81037567	81052864	1	"protein_coding"	99.3319031537971	72.9573272406847	152.151162632911	106.966646434946	84.1129305020281
"ENSG00000176853"	"FAM91A1"	"8"	124780696	124827692	1	"protein_coding"	291.012965755005	387.648212210637	220.901576227287	308.927986013952	353.854397284394
"ENSG00000176857"	"GJA1P1"	"5"	108387013	108388158	-1	"pseudogene"	162.786788364873	153.769372768457	155.61600775987	165.662359303956	169.192676297183
"ENSG00000176871"	"WSB2"	"12"	118470712	118500235	-1	"protein_coding"	428.102128013326	382.520658772628	476.982705856909	435.28545097869	452.469557183324
"ENSG00000176887"	"SOX11"	"2"	5832799	5841516	1	"protein_coding"	52.069530075108	34.3959257257714	64.4420444274095	53.9216798592928	65.7434399326197
"ENSG00000176890"	"TYMS"	"18"	657604	673578	1	"protein_coding"	725.165443170445	592.604677758151	674.578030871245	655.263769648948	731.879176896957
"ENSG00000176894"	"PXMP2"	"12"	133264192	133297276	1	"protein_coding"	82.3572625420688	71.346017104073	151.061177458152	62.1399835749976	81.2124846226478
"ENSG00000176896"	"TCEANC"	"X"	13671225	13700083	1	"protein_coding"	144.278690149153	136.48707032357	62.1971108769976	143.383445377997	117.951465761465
"ENSG00000176903"	"PNMA1"	"14"	74178494	74181128	-1	"protein_coding"	477.642858069449	422.414649496382	457.829111643102	530.132940698207	485.341277149633
"ENSG00000176907"	"C8orf4"	"8"	40010989	40012821	1	"protein_coding"	141.205345189965	127.574163722866	41.6421071527858	166.155952185209	188.528982159718
"ENSG00000176909"	"MAMSTR"	"19"	49215999	49222978	-1	"protein_coding"	12.257394380365	15.8728247042465	41.421431784069	14.259516600582	14.5022293969014
"ENSG00000176912"	"C18orf56"	"18"	641320	658340	-1	"protein_coding"	19.7641501238267	16.3682801283927	24.5777343215674	14.2116265502837	6.76770705188732
"ENSG00000176915"	"ANKLE2"	"12"	133302254	133338474	-1	"protein_coding"	712.768049416715	797.580365438614	787.903297041003	729.489712267346	717.376947500056
"ENSG00000176920"	"FUT2"	"19"	49199228	49209207	1	"protein_coding"	17.1916912477381	12.1451379404019	14.2223763755502	9.68438998119335	10.6349682243944
"ENSG00000176928"	"GCNT4"	"5"	74323289	74326724	-1	"protein_coding"	11.8297228595512	10.0383723796438	1.62208487912108	9.68438998119335	12.5685988106479
"ENSG00000176945"	"MUC20"	"3"	195447753	195467994	1	"protein_coding"	16.6304501047644	17.9892013314793	13.288103368614	25.5536629981587	8.70133763814084
"ENSG00000176946"	"THAP4"	"2"	242523820	242576864	-1	"protein_coding"	512.875153855348	447.531477094022	793.353222914798	507.047242106312	552.05153237538
"ENSG00000176953"	"NFATC2IP"	"16"	28962128	28978418	1	"protein_coding"	496.261399953353	510.392765556214	538.245543726971	534.004408941391	559.786054720394
"ENSG00000176971"	"FIBIN"	"11"	27015628	27018630	1	"protein_coding"	28.4768691670856	13.7564480770136	17.3108339659696	18.738863119374	26.1040129144225
"ENSG00000176973"	"FAM89B"	"11"	65339820	65341669	1	"protein_coding"	21.4645697555176	17.4456905749589	44.1984650388431	19.2251098114919	19.3363058625352
"ENSG00000176974"	"SHMT1"	"17"	18231187	18266856	-1	"protein_coding"	209.010160171464	195.611060955442	241.105978180993	197.74348187911	190.462612745972
"ENSG00000176978"	"DPP7"	"9"	140004994	140009629	-1	"protein_coding"	85.0298986347773	128.127285545862	226.948565006337	103.32346933863	97.6483446058027
"ENSG00000176986"	"SEC24C"	"10"	75504120	75531919	1	"protein_coding"	414.832695015197	393.21787470649	946.347909587716	433.749436095498	407.996053699493
"ENSG00000176994"	"SMCR8"	"17"	18218624	18226517	1	"protein_coding"	204.032204446987	193.619628192382	201.125133342188	195.010215738461	216.566625660394
"ENSG00000177000"	"MTHFR"	"1"	11845780	11866977	-1	"protein_coding"	97.9320151719658	91.0330281704376	174.237502269315	104.240726483433	74.4447775707605
"ENSG00000177030"	"DEAF1"	"11"	644233	706715	-1	"protein_coding"	790.120393579972	651.588822425446	1590.4827152922	744.696150411112	687.405673413126
"ENSG00000177034"	"MTX3"	"5"	79275584	79287082	-1	"protein_coding"	344.52220596869	371.520208744116	183.191450704928	368.732516228957	432.166436027662
"ENSG00000177042"	"TMEM80"	"11"	695428	705028	1	"protein_coding"	196.508752500755	145.534531854921	409.387240638186	200.406819402055	150.823185727775
"ENSG00000177045"	"SIX5"	"19"	46268043	46272484	-1	"protein_coding"	24.0537248343762	44.3766317065662	62.508535212643	27.9775502696128	24.170382328169
"ENSG00000177051"	"FBXO46"	"19"	46213887	46234162	-1	"protein_coding"	391.433958789209	349.154088161048	632.715248349742	392.263917651806	347.086690232507
"ENSG00000177054"	"ZDHHC13"	"11"	19138646	19197969	1	"protein_coding"	160.992621267767	140.815934242784	101.373609110655	147.711775556759	168.225861004056
"ENSG00000177058"	"SLC38A9"	"5"	54921673	55069022	-1	"protein_coding"	275.688656166657	311.7085413586	198.880199791777	257.142853124323	275.542358541127
"ENSG00000177076"	"ACER2"	"9"	19408925	19452018	1	"protein_coding"	342.677950263274	384.997935893359	188.213417510114	335.479993879239	349.02032081876
"ENSG00000177082"	"WDR73"	"15"	85185999	85197574	-1	"protein_coding"	506.64373927361	416.618641437679	484.807491682904	392.971109301657	424.431913682648
"ENSG00000177084"	"POLE"	"12"	133200348	133263951	-1	"protein_coding"	1290.24110367221	1117.15323615078	3118.31457487276	1167.64856626393	1082.83312830197
"ENSG00000177098"	"SCN4B"	"11"	118004092	118023603	-1	"protein_coding"	55.8813446565338	60.3455670755611	71.86465695083	43.990493437473	38.6726117250704
"ENSG00000177105"	"RHOG"	"11"	3848208	3862213	-1	"protein_coding"	91.4642607006015	112.596139202164	235.370413737588	101.816839211978	90.8806375539154
"ENSG00000177106"	"EPS8L2"	"11"	694438	727727	1	"protein_coding"	42.1842401375919	37.6089349325201	122.862885841803	43.9499495763097	55.1084717082253
"ENSG00000177108"	"ZDHHC22"	"14"	77597613	77609077	-1	"protein_coding"	40.2731996210968	39.7349226262278	40.1757344414874	43.2647964938637	54.1416564150986
"ENSG00000177119"	"ANO6"	"12"	45609770	45834187	1	"protein_coding"	366.875511171375	471.197033653961	206.769948818665	406.328061135706	458.270448942084
"ENSG00000177125"	"ZBTB34"	"9"	129622944	129648157	1	"protein_coding"	415.584024139847	419.41308375208	303.71865402939	427.866585739786	442.801404252056
"ENSG00000177150"	"FAM210A"	"18"	13663346	13726662	-1	"protein_coding"	161.898052917705	164.923599860566	83.997811943791	156.943116517863	164.358599831549
"ENSG00000177156"	"TALDO1"	"11"	747329	765024	1	"protein_coding"	929.915584336541	768.773324341645	856.705282167448	881.784240274471	1005.48790485183
"ENSG00000177169"	"ULK1"	"12"	132379196	132407712	1	"protein_coding"	311.993345630193	358.336104623047	838.174536624932	350.199905689046	296.812294989915
"ENSG00000177181"	"RIMKLA"	"1"	42846466	42888249	1	"protein_coding"	46.791042700771	59.8597227178897	69.15258689695	48.1751534653403	48.340764656338
"ENSG00000177189"	"RPS6KA3"	"X"	20168029	20285523	-1	"protein_coding"	436.764758448275	489.407289514362	207.146336355205	440.892120137236	455.370003062704
"ENSG00000177192"	"PUS1"	"12"	132413745	132428406	1	"protein_coding"	198.77041327542	186.717376487688	377.231181625376	195.28286366198	189.495797452845
"ENSG00000177200"	"CHD9"	"16"	53088945	53363062	1	"protein_coding"	852.880468025914	1170.18327566323	497.446960614193	950.352090410379	879.801916745352
"ENSG00000177225"	"PDDC1"	"11"	767220	777488	-1	"protein_coding"	411.097931696416	412.01008558931	894.636083058524	407.978361413253	409.929684285746
"ENSG00000177236"	""	"11"	780117	780755	1	"pseudogene"	32.7497476748651	24.3094980137534	65.7527049708852	29.2926201950715	22.2367517419155
"ENSG00000177239"	"MAN1B1"	"9"	139981379	140003635	1	"protein_coding"	337.73079389349	266.033444676547	901.526595877582	277.524670332109	255.239237385465
"ENSG00000177283"	"FZD8"	"10"	35927177	35930362	-1	"protein_coding"	104.944314583534	51.2212170124111	240.924480247136	99.2125508439544	114.084204588958
"ENSG00000177302"	"TOP3A"	"17"	18174742	18218321	-1	"protein_coding"	352.734038928849	393.617219465888	503.805373728889	375.779420170098	409.929684285746
"ENSG00000177303"	"CASKIN2"	"17"	73496342	73511664	-1	"protein_coding"	182.323621401125	181.484101318455	245.881483851428	175.961973749892	161.458153952169
"ENSG00000177311"	"ZBTB38"	"3"	141043055	141168634	1	"protein_coding"	475.58798147923	663.8834173969	277.012520890374	556.559504064516	690.306119292507
"ENSG00000177335"	"C8orf31"	"8"	144120626	144141359	1	"protein_coding"	19.8309349349066	29.1626505565383	27.3547675763415	20.8827562781735	19.3363058625352
"ENSG00000177352"	"CCDC71"	"3"	49199968	49203754	-1	"protein_coding"	263.752326339281	250.184162137795	751.088267090721	255.061542394092	248.471530333577
"ENSG00000177359"	""	"12"	31264586	31359088	-1	"pseudogene"	104.072275339136	105.256098472173	163.817181122404	93.5286068785703	113.117389295831
"ENSG00000177370"	"TIMM22"	"17"	900357	906911	1	"protein_coding"	594.2229708305	574.778864556744	788.79839261308	533.289871102405	588.790513514197
"ENSG00000177380"	"PPFIA3"	"19"	49622646	49654283	1	"protein_coding"	176.183361233955	174.514572148438	398.006860718304	156.353743536014	153.723631607155
"ENSG00000177383"	"MAGEF1"	"3"	184428156	184429836	-1	"protein_coding"	182.540672037135	162.292545676237	113.506764103616	163.503773766886	125.685988106479
"ENSG00000177406"	""	"12"	740057	772872	1	"antisense"	15.591448832667	11.0581164273609	29.1325646232853	11.0952400072486	9.6681529312676
"ENSG00000177410"	"ZFAS1"	"20"	47894715	47905797	1	"antisense"	725.810165327269	651.348545763575	983.525935405713	601.706704898283	817.925737985239
"ENSG00000177425"	"PAWR"	"12"	79968759	80084877	-1	"protein_coding"	544.097873677427	523.39955044819	421.092436562539	556.46372396392	525.947519460957
"ENSG00000177426"	"TGIF1"	"18"	3411606	3458409	1	"protein_coding"	242.010350887879	170.921440315241	322.456683271799	207.228965469975	193.363058625352
"ENSG00000177427"	"MIEF2"	"17"	18163848	18169866	1	"protein_coding"	64.2434434416231	74.6647480420448	220.148801154208	92.6739321623362	81.2124846226478
"ENSG00000177453"	"NIM1K"	"5"	43192173	43280952	1	"protein_coding"	18.7084526489593	46.0167750426025	34.3102435962939	17.1291067029907	23.2035670350422
"ENSG00000177455"	"CD19"	"16"	28943260	28950667	1	"protein_coding"	23.7095343274123	14.2711256341096	25.421258361575	13.4306933672412	19.3363058625352
"ENSG00000177459"	"C8orf47"	"8"	99076539	99105838	1	"protein_coding"	31.2329862736439	31.1636943860731	20.5550037242118	25.258976507234	29.9712740869296
"ENSG00000177463"	"NR2C2"	"3"	14989091	15095107	1	"protein_coding"	353.245191463513	285.225000318765	290.767760762456	321.537202336987	333.551276128732
"ENSG00000177469"	"PTRF"	"17"	40554470	40575535	-1	"protein_coding"	37.0226261826447	34.3382593269224	35.6209041397696	34.6965700478009	33.8385352594366
"ENSG00000177479"	"ARIH2"	"3"	48956254	49023815	1	"protein_coding"	1629.61071848801	1667.65143589319	1632.29392628163	1507.31322017104	1532.40223960591
"ENSG00000177485"	"ZBTB33"	"X"	119384607	119392253	1	"protein_coding"	528.262411554416	696.581533387786	133.59463132436	636.594835147277	829.52752150276
