Genes	Uniprot	Protein	Tandem_Exp1_affinity	Tandem_Exp2_affinity	RNAse_Exp1_affinity	RNAse_Exp2_affinity	RT_Exp1_affinity	RT_Exp2_affinity	RT_Exp3_affinity	EN_Exp1_affinity	EN_Exp2_affinity	EN_Exp3_affinity	Exchange_0_point	Exchange_30_seconds	Exchange_5_minutes	Exchange_30_minutes	Cluster	Color
PPP6R1	Q9UPN7	Serine/threonine-protein phosphatase 6 regulatory subunit 1	NA	NA	NA	NA	0.356660812280058	0.35031185031185	0.328548119599009	NA	0.31325756275109	0.361699411486857	NA	NA	NA	NA	NA	NA
TNRC6B	Q9UPQ9	Trinucleotide repeat-containing gene 6B protein	NA	NA	NA	NA	NA	0.514256569679895	0.501719069211221	NA	0.563375976946252	NA	NA	NA	NA	NA	NA	NA
DICER1	Q9UPY3	Endoribonuclease Dicer	NA	NA	NA	NA	0.258847507874745	0.319468641114983	0.304260707427713	0.467155462722196	0.492341978749435	NA	NA	NA	NA	NA	NA	NA
SRRM2	Q9UQ35	Serine/arginine repetitive matrix protein 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.739420471127788	0.856280540385168	0.634195412810477	0.290770081845133	NA	NA
PSMD3	O43242	26S proteasome non-ATPase regulatory subunit 3	NA	NA	NA	0.54028062175494	0.589052354730007	0.550541597375163	0.55261274158912	0.415884438577328	0.450368253270309	0.420229357266265	NA	NA	NA	NA	NA	NA
PA2G4	Q9UQ80	Proliferation-associated protein 2G4	NA	NA	NA	NA	NA	0.664125214120176	0.64668056389782	0.391083019741089	0.424549854123388	0.411113466657244	NA	NA	NA	NA	NA	NA
SMC3	Q9UQE7	Structural maintenance of chromosomes protein 3	NA	NA	NA	NA	0.309987924788684	0.374260845623893	0.361577159784468	0.403323488170888	0.361316199575914	0.395024682992934	NA	NA	NA	NA	NA	NA
RUVBL2	Q9Y230	RuvB-like 2	NA	NA	0.344859439592765	NA	0.586793934134953	0.558596336349592	0.617444529456771	0.3708475941212	0.424092513778587	0.410405169567473	NA	NA	NA	NA	NA	NA
EIF3L	Q9Y262	Eukaryotic translation initiation factor 3 subunit L	NA	NA	NA	NA	0.679219862706101	0.6717652465043	0.717106565956604	0.418415298004001	0.470007737887027	0.454901255362409	NA	NA	NA	NA	NA	NA
RUVBL1	Q9Y265	RuvB-like 1	NA	NA	0.351424272298034	0.568281913291546	0.56989247311828	0.567305612046212	0.524669645403555	0.402392819152115	0.434529868132365	0.378966849250413	NA	NA	NA	NA	NA	NA
VDAC3	Q9Y277	Voltage-dependent anion-selective channel protein 3	NA	NA	NA	NA	NA	NA	NA	NA	0.362878768572084	0.372572640402557	NA	NA	NA	NA	NA	NA
FARSA	Q9Y285	Phenylalanine--tRNA ligase alpha subunit	NA	NA	NA	NA	NA	NA	NA	NA	0.621054227140096	NA	NA	NA	NA	NA	NA	NA
STK38L	Q9Y2H1	Serine/threonine-protein kinase 38-like	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.881182942623243	0.656616990591306	0.221353598903666	0.176663345875495	NA	NA
DIS3	Q9Y2L1	Exosome complex exonuclease RRP44	NA	NA	NA	NA	NA	NA	NA	0.334331835579963	0.46848656865559	0.499529557784317	NA	NA	NA	NA	NA	NA
RCL1	Q9Y2P8	RNA 3'-terminal phosphate cyclase-like protein	NA	NA	NA	NA	NA	0.504925986434972	NA	0.738862484984593	NA	NA	NA	NA	NA	NA	NA	NA
THRAP3	Q9Y2W1	Thyroid hormone receptor-associated protein 3	0.175774359988791	0.211139732274819	0.350083839184745	0.604770429145097	0.159642680067565	0.0985062248145177	0.243158149673044	0.261741993591921	0.259889723568812	0.373578806918196	0.976099426386233	0.828332074435213	0.449481687008318	0.136740331491713	NA	NA
NOP58	Q9Y2X3	Nucleolar protein 58	NA	NA	0.519669532638455	NA	0.423763973723637	0.397604876990916	0.395423354795804	0.6105767358542	0.594600072971987	0.574938366063079	0.918433931484502	0.853176525862955	0.6747544396019	0.379560232292649	NA	NA
LUC7L2	Q9Y383	Putative RNA-binding protein Luc7-like 2	NA	NA	NA	NA	NA	0.355412600394487	NA	NA	NA	NA	NA	NA	NA	0.251905770050796	NA	NA
RBMX2	Q9Y388	RNA-binding motif protein, X-linked 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.267533418787768	NA	NA
PPIL1	Q9Y3C6	Peptidyl-prolyl cis-trans isomerase-like 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67920957238636	NA	NA	NA	NA	NA
STRAP	Q9Y3F4	Serine-threonine kinase receptor-associated protein	NA	NA	NA	NA	0.609801779303886	0.64152566676226	0.645628831638258	0.447803638974019	0.494883166476406	0.457312175744025	NA	NA	NA	NA	NA	NA
RTCB	Q9Y3I0	tRNA-splicing ligase RtcB homolog	NA	NA	NA	NA	NA	NA	NA	NA	0.429764036358245	NA	NA	NA	NA	NA	NA	NA
NOC2L	Q9Y3T9	Nucleolar complex protein 2 homolog	NA	NA	NA	NA	0.408693389783404	0.421249406780642	0.417082966581366	0.543733175160834	0.553292236219065	0.365369481887645	NA	NA	NA	NA	NA	NA
RPL36	Q9Y3U8	60S ribosomal protein L36	NA	NA	NA	NA	0.357702115086935	0.337586031014222	0.342965459694216	0.680908771817863	0.654397788145844	0.767436452010512	0.912679008033531	0.858960254999859	0.770215308256164	0.439684878775823	NA	NA
CCDC9	Q9Y3X0	Coiled-coil domain-containing protein 9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.908368687747977	0.820450668821259	0.571017974346875	0.187229753893169	NA	NA
CHTOP	Q9Y3Y2	Chromatin target of PRMT1 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.907303553054811	0.842660918545558	0.636812667974141	0.260644865548269	NA	NA
TBL2	Q9Y4P3	Transducin beta-like protein 2	NA	NA	NA	NA	NA	0.799875923072305	0.637168462682776	NA	0.597017932701995	0.576755406949676	NA	NA	NA	NA	NA	NA
LAS1L	Q9Y4W2	Ribosomal biogenesis protein LAS1L	NA	NA	NA	NA	0.402221345480196	0.369733334173689	0.346844934455889	0.39847453141166	0.416235653991197	0.3796410603175	NA	NA	NA	NA	NA	NA
HNRNPR	O43390	Heterogeneous nuclear ribonucleoprotein R	0.683634407921794	NA	NA	NA	NA	0.574721442544867	0.611740953564218	0.508333743055214	0.600607077242591	0.633040989321493	0.880722345475799	0.673831501353599	0.392625255856611	0.187368455268697	NA	NA
YTHDF2	Q9Y5A9	YTH domain-containing family protein 2	NA	NA	0.343474464439294	0.56818827486676	0.350054270468416	0.409280207933367	0.323194791307114	0.374679523255669	0.39273590691856	0.417178092890156	NA	NA	0.674383771287161	NA	NA	NA
SUPT16H	Q9Y5B9	FACT complex subunit SPT16	0.248041147188426	0.119013615157574	0.316458984121342	0.579397773953752	0.568221070811744	0.581729964865317	0.590784466178336	0.546546955062803	0.553192440016085	0.559451958236046	0.78472865046391	0.646867716646656	0.529433908992518	NA	NA	NA
UTP18	Q9Y5J1	U3 small nucleolar RNA-associated protein 18 homolog	NA	NA	NA	NA	0.493691394778946	0.508309568295801	0.486278498700285	0.634596411736763	0.717801106219664	0.657064471879287	NA	NA	NA	NA	NA	NA
SRPRB	Q9Y5M8	Signal recognition particle receptor subunit beta	NA	NA	NA	NA	NA	0.673170572278328	0.685207920168729	0.611559975139838	0.553391987852262	NA	NA	NA	NA	NA	NA	NA
GTF3C3	Q9Y5Q9	General transcription factor 3C polypeptide 3	NA	NA	NA	NA	0.340264949596242	0.371965809818687	0.301261223491598	NA	0.35530455412863	0.358468536089353	NA	NA	NA	NA	NA	NA
RBM8A	Q9Y5S9	RNA-binding protein 8A	NA	NA	0.723313596369874	0.85796405130625	0.42634235888022	0.379956472944401	NA	0.603991763028671	0.595877955142453	0.616828875775921	0.941009910335064	0.902785203908035	0.746488870861431	0.508889107160397	NA	NA
MAGED1	Q9Y5V3	Melanoma-associated antigen D1	NA	NA	NA	NA	0.452003748294362	0.434379542639298	0.426874978507812	0.318090380300995	0.437605097547396	0.346007704029247	NA	NA	NA	NA	NA	NA
SPIN1	Q9Y657	Spindlin-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.719833020480206	NA	0.286717975420301	NA	NA
MRPS18B	Q9Y676	28S ribosomal protein S18b, mitochondrial	NA	NA	NA	NA	NA	NA	0.625313799692757	NA	NA	NA	NA	NA	NA	NA	NA	NA
COPG1	Q9Y678	Coatomer subunit gamma-1	NA	NA	NA	NA	NA	0.635674730399301	NA	NA	0.463732209316044	0.431934377059238	NA	NA	NA	NA	NA	NA
MTCH2	Q9Y6C9	Mitochondrial carrier homolog 2	NA	NA	NA	NA	NA	NA	NA	NA	0.376655758142434	0.440221224572049	NA	NA	NA	NA	NA	NA
DYNC1LI1	Q9Y6G9	Cytoplasmic dynein 1 light intermediate chain 1	NA	NA	NA	NA	NA	0.378700614465092	0.294776408860429	NA	0.382418695421252	0.346678513562954	NA	NA	NA	NA	NA	NA
IGF2BP2	Q9Y6M1	Insulin-like growth factor 2 mRNA-binding protein 2	NA	NA	NA	NA	0.318387850945055	0.335194787927137	0.356789091142986	0.50132149803022	0.518582707490853	0.516627996906419	0.383606395700038	0.811743443965436	0.773601992302468	0.505757920229328	NA	NA
EPB41L2	O43491	Band 4.1-like protein 2	NA	NA	NA	NA	NA	0.555575307764099	0.548185966656124	0.325713900407943	0.399763506821688	0.325003881227683	NA	NA	NA	NA	NA	NA
XPOT	O43592	Exportin-T	NA	NA	NA	NA	0.40015955755769	0.442300399312914	0.391634980988593	0.399986799709594	0.408871654213563	0.460387010436115	NA	NA	NA	NA	NA	NA
PLRG1	O43660	Pleiotropic regulator 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.444953237310243	0.887170113619696	0.866994746292479	0.739447628973424	0.494032108722381	NA	NA
BUB3	O43684	Mitotic checkpoint protein BUB3	NA	NA	NA	NA	NA	NA	NA	NA	0.43124296163165	NA	NA	NA	NA	NA	NA	NA
ACTN4	O43707	Alpha-actinin-4	NA	NA	NA	NA	0.615945925186266	0.589709924916916	0.576916567947199	0.367076590061837	0.395024682992934	0.380620865644278	NA	NA	NA	NA	NA	NA
NARS	O43776	Asparagine--tRNA ligase, cytoplasmic	NA	NA	NA	NA	NA	NA	NA	0.40075265466574	0.514445253702355	0.42027641220666	NA	NA	NA	NA	NA	NA
MYO1B	O43795	Unconventional myosin-Ib	NA	NA	NA	NA	NA	NA	NA	NA	0.300762867711327	0.313870115612886	NA	NA	NA	NA	NA	NA
RRP9	O43818	U3 small nucleolar RNA-interacting protein 2	NA	NA	NA	NA	0.422862716354339	0.34047380361948	0.29054868964343	0.659145136001091	NA	NA	0.767263248539577	0.741541960662686	0.807544264819092	0.433851170795779	NA	NA
SCO2	O43819	Protein SCO2 homolog, mitochondrial	NA	NA	NA	NA	NA	NA	0.391071896141223	NA	NA	0.408868159865695	NA	NA	NA	NA	NA	NA
CALU	O43852	Calumenin	0.212406177885941	0.261499437776209	0.301866111882937	0.597214591146891	0.227978074577318	0.21729465725333	0.181193655888446	0.236926645758457	0.249773056349546	0.236868413220492	NA	NA	NA	NA	NA	NA
RAD21	O60216	Double-strand-break repair protein rad21 homolog	NA	NA	NA	NA	0.330283892657902	0.443711998575903	0.339846844467917	0.4699403152795	0.364829329640875	0.407126341376653	NA	NA	NA	NA	NA	NA
AQR	O60306	Intron-binding protein aquarius	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.879992319508449	0.901809648183969	0.79685532035916	0.496287639906108	NA	NA
MCM3AP	O60318	Germinal-center associated nuclear protein	NA	NA	NA	NA	NA	0.380877791467258	0.31388894606481	NA	0.355649344373208	0.343745898411865	NA	NA	NA	NA	NA	NA
SYNCRIP	O60506	Heterogeneous nuclear ribonucleoprotein Q	NA	NA	NA	NA	0.531418396513753	NA	NA	NA	0.536070517281373	NA	NA	NA	NA	NA	NA	NA
CDC40	O60508	Pre-mRNA-processing factor 17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.920394841585735	0.879986558494551	0.758296473545549	0.499394267063146	NA	NA
USO1	O60763	General vesicular transport factor p115	NA	NA	NA	NA	NA	NA	NA	NA	0.4529450702145	NA	NA	NA	NA	NA	NA	NA
HIST1H2BK, H2BFS, HIST1H2BD, HIST1H2BC, HIST2H2BF, HIST1H2BH, HIST1H2BA, HIST1H2BN, HIST1H2BM, HIST1H2BL	O60814, P57053, P58876, P62807, Q5QNW6, Q93079, Q96A08, Q99877, Q99879, Q99880	Histone H2B type 1-K, Histone H2B type F-S, Histone H2B type 1-D, Histone H2B type 1-C/E/F/G/I, Histone H2B type 2-F, Histone H2B type 1-H, Histone H2B type 1-A, Histone H2B type 1-N, Histone H2B type 1-M, Histone H2B type 1-L	0.341854128549052	0.183197156780127	0.481045175017515	0.570470181523612	0.57743503063596	0.575100913533036	0.575173116954841	0.691928527418361	0.711898588303083	0.724904404280488	0.903378841898799	0.835658761853112	0.678910865656306	0.379868035918043	NA	NA
DKC1	O60832	H/ACA ribonucleoprotein complex subunit 4	NA	NA	NA	NA	0.387127220131645	0.33870743755745	0.400472427726951	0.571954455954114	0.631200442559469	NA	0.859938092636946	0.795885042455911	0.7610513739546	0.395781345353256	NA	NA
DNAJA2	O60884	DnaJ homolog subfamily A member 2	0.113773728708414	0.245507217912207	0.299572739371016	0.604847245828066	0.344636174772425	0.329884472082987	0.302182772288282	0.301329569828616	0.340765108015637	0.305536264896247	NA	NA	NA	NA	NA	NA
WDR1	O75083	WD repeat-containing protein 1	NA	NA	NA	NA	NA	NA	NA	NA	0.387952456146794	0.33342221037195	NA	NA	NA	NA	NA	NA
ZC3H11A	O75152	Zinc finger CCCH domain-containing protein 11A	NA	NA	NA	NA	0.322056879427816	0.201220535022486	0.29358076844284	0.582044637632701	0.665618939343276	NA	0.886004810596993	0.754667451730821	0.436518132846485	0.128616242593238	NA	NA
DNAJB6	O75190	DnaJ homolog subfamily B member 6	NA	NA	NA	NA	NA	NA	NA	NA	0.292756411163133	0.275346565505047	NA	NA	NA	NA	NA	NA
H2AFY	O75367	Core histone macro-H2A.1	NA	0.247390035129385	0.382491154185784	0.620066595152319	0.56094134176326	0.606330210219668	0.590650456424741	0.634876588286841	0.661762218839844	0.654086962537618	0.895234203937099	0.878200287447322	0.671160802367642	0.463982289974861	NA	NA
FLNB	O75369	Filamin-B	NA	NA	NA	NA	0.574377527133433	0.587934728861052	0.49741167010102	0.398163194068296	0.399244249265576	0.398232005632548	NA	NA	NA	NA	NA	NA
CS	O75390	Citrate synthase, mitochondrial	NA	NA	NA	NA	NA	NA	NA	0.346861998471657	0.41915847680119	0.406489444414769	NA	NA	NA	NA	NA	NA
SRSF10	O75494	Serine/arginine-rich splicing factor 10	NA	NA	0.431171786120592	0.709104188678442	0.267243590213305	0.222685156395747	0.344425651313115	0.665853577037458	0.745598860282894	NA	0.97644453866629	0.879992319508449	0.656061908856406	0.28830688207245	NA	NA
GMNN	O75496	Geminin	0.0701091226944518	0.202470135654991	0.308609198263226	0.62128008548814	0.172952229720789	0.176581991848162	0.14708516354642	0.356370962032323	0.421771460952227	0.364619470600943	0.571312213315043	0.776880340926839	NA	NA	NA	NA
SF3B1	O75533	Splicing factor 3B subunit 1	NA	NA	NA	0.599452100779887	0.353512367308413	0.429715256827734	0.362496971860616	0.437009846697781	0.447971294507314	0.453372690499617	0.909918025403117	0.882853226807868	0.771699922377974	0.54429456799125	NA	NA
PRKRA	O75569	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.790746824583063	0.639197575407707	0.390533770523775	NA	NA
SNRNP200	O75643	U5 small nuclear ribonucleoprotein 200 kDa helicase	NA	NA	0.450724494391897	0.681407788491022	0.465934641081376	0.471777047656275	0.473051872773644	0.497295449518409	0.49120548684003	0.487568409617316	0.910602538887896	0.886214939978381	0.763582202468202	0.553232363847563	NA	NA
NUP155	O75694	Nuclear pore complex protein Nup155	NA	NA	NA	NA	NA	0.489055570316172	0.411878870572183	0.365341287722527	0.323126074537357	0.338786143602425	NA	NA	NA	NA	NA	NA
BCAS2	O75934	Pre-mRNA-splicing factor SPF27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.802562735690734	NA	NA	NA	NA	NA
RSL1D1	O76021	Ribosomal L1 domain-containing protein 1	NA	NA	NA	NA	0.445331913383032	0.39622641509434	0.377664374397112	0.631254839780228	0.605211212001579	NA	NA	0.820311938474808	0.596692881629361	0.334327404409415	NA	NA
FARP2	O94887	FERM, ARHGEF and pleckstrin domain-containing protein 2	NA	NA	NA	NA	0.301929466953341	0.222213580150891	0.293720468687097	NA	0.304067032263452	0.217343664396963	NA	NA	NA	NA	NA	NA
ERLIN1, ERLIN2	O75477, O94905	Erlin-1, Erlin-2	NA	NA	NA	NA	NA	NA	0.503672821123685	NA	0.359052423102314	0.328832033504705	NA	NA	NA	NA	NA	NA
PRPF6	O94906	Pre-mRNA-processing factor 6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.830217830523438	0.81178950538282	0.691805097543687	0.538426032771752	NA	NA
UBR5	O95071	E3 ubiquitin-protein ligase UBR5	NA	NA	NA	NA	NA	0.368132388901877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ELP1	O95163	Elongator complex protein 1	NA	NA	NA	NA	NA	0.513973268529769	NA	NA	0.421282900067131	0.366194058703106	NA	NA	NA	NA	NA	NA
LUC7L3	O95232	Luc7-like protein 3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.751274717074991	0.675913922737879	NA	NA	NA	NA
SMC2	O95347	Structural maintenance of chromosomes protein 2	NA	NA	NA	NA	NA	NA	NA	0.459313327926467	NA	0.418103949910388	NA	NA	NA	NA	NA	NA
SLU7	O95391	Pre-mRNA-splicing factor SLU7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.798634743561346	0.647763296935541	NA	NA	NA
HSPA4L	O95757	Heat shock 70 kDa protein 4L	NA	NA	NA	NA	NA	NA	NA	NA	0.386231955219483	0.359860705689558	NA	NA	NA	NA	NA	NA
BAG2	O95816	BAG family molecular chaperone regulator 2	NA	NA	0.345091130569181	0.570219705652588	0.254882383184186	0.306677390056367	0.263481962673266	0.250919496318269	0.288671380404319	0.296918393317912	NA	NA	NA	NA	NA	NA
AIFM1	O95831	Apoptosis-inducing factor 1, mitochondrial	0.232198522749958	0.193001756315982	0.321987931385179	0.560333959039588	0.348028764970889	0.36917671252752	0.326758003164237	0.304217139914975	0.345412651864265	0.312870620409117	NA	NA	NA	NA	NA	NA
LDHA	P00338	L-lactate dehydrogenase A chain	NA	NA	0.443708903995283	0.541843894773916	0.67083607636603	0.708590744842056	0.67799066172919	0.384448712266706	0.398499858647467	0.386476719859135	NA	NA	NA	NA	NA	NA
GLUD1, GLUD2	P00367, P49448	Glutamate dehydrogenase 1, mitochondrial, Glutamate dehydrogenase 2, mitochondrial	NA	NA	NA	NA	0.536285648040807	0.556107954545455	0.543858048624732	0.283436637884705	0.365780027144615	0.324374539730155	NA	NA	NA	NA	NA	NA
MT-CO2	P00403	Cytochrome c oxidase subunit 2	NA	NA	NA	0.493145280599665	NA	0.400820875400701	NA	0.340291063582747	0.310078375096589	NA	NA	NA	NA	NA	NA	NA
HPRT1	P00492	Hypoxanthine-guanine phosphoribosyltransferase	NA	NA	NA	NA	NA	0.646880186447262	NA	NA	0.411442730434885	0.383074018779227	NA	NA	NA	NA	NA	NA
GOT2	P00505	Aspartate aminotransferase, mitochondrial	NA	NA	NA	NA	NA	NA	NA	NA	0.448367166813769	0.323460364925479	NA	NA	NA	NA	NA	NA
PGK1	P00558	Phosphoglycerate kinase 1	NA	NA	NA	NA	NA	NA	0.54233409610984	NA	0.455945159272055	0.405105385580944	NA	NA	NA	NA	NA	NA
LMNA	P02545	Prelamin-A/C [Cleaved into: Lamin-A/C	NA	NA	NA	NA	NA	0.310087894802202	0.309459030204262	0.313455584009007	0.395817851165769	0.353754685278532	NA	NA	NA	NA	NA	NA
TFRC	P02786	Transferrin receptor protein 1	NA	NA	NA	NA	NA	NA	NA	0.161706765026406	0.260617532237076	0.254126544890394	NA	NA	NA	NA	NA	NA
ALDOA	P04075	Fructose-bisphosphate aldolase A	NA	NA	NA	NA	0.755381604696673	0.697711677397902	0.70156380565835	0.348712404423545	0.399640985309215	0.374843710927732	NA	NA	NA	NA	NA	NA
TUBB4A	P04350	Tubulin beta-4A chain	NA	NA	NA	NA	NA	0.546916768610394	NA	NA	0.383382148913211	0.389156302685269	NA	NA	NA	NA	NA	NA
GAPDH	P04406	Glyceraldehyde-3-phosphate dehydrogenase	0.445141100618113	0.37178867531695	0.436965469092219	0.582951014626241	0.634876588286841	0.673533348568444	0.62782388626298	0.387858791265969	0.406718321724789	0.377734080882124	0.557443795362011	0.584924456251038	0.295089594112588	0.150988249677376	NA	NA
TP53	P04637	Cellular tumor antigen p53	NA	NA	0.239046068151034	0.68854400484735	0.419627052343836	0.403746854764659	0.554962171784602	0.458038641844837	0.535661218424963	NA	NA	NA	NA	NA	NA	NA
HSPB1	P04792	Heat shock protein beta-1	NA	NA	NA	NA	NA	NA	NA	NA	0.521118666794368	NA	NA	NA	NA	NA	NA	NA
RPN1	P04843	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	0.376107409348407	0.241954996370675	0.4033092469166	0.545666859468957	0.471559322750428	0.534775529192836	0.477236252620353	0.332264957264957	0.344176285414481	0.319097940952173	NA	NA	NA	NA	NA	NA
RPN2	P04844	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	NA	NA	NA	NA	0.481101724817867	0.535121565710567	0.560690594385626	0.340821599957813	0.368391799199121	0.367408906882591	NA	NA	NA	NA	NA	NA
ATP1A1	P05023	Sodium/potassium-transporting ATPase subunit alpha-1	0.200447749260414	NA	0.337384125048868	0.554809644810865	0.367560935503864	0.402539208364451	0.350497518900522	0.274884162744998	0.31914430055694	0.29265135492633	NA	NA	NA	NA	NA	NA
SLC25A5	P05141	ADP/ATP translocase 2	0.286560221451707	0.278636908244866	0.361499709482368	0.560042115167061	0.3752772207333	0.418090405474605	0.365401700723442	0.321219361538931	0.36300457999707	0.354380528116728	0.902027060125993	0.871618759066925	0.695511844589245	0.37298964805909	NA	NA
RPLP1	P05386	60S acidic ribosomal protein P1	NA	NA	NA	NA	0.253056864780884	0.267216742631864	0.251827411547296	NA	0.574486192076933	NA	NA	NA	NA	NA	NA	NA
RPLP2	P05387	60S acidic ribosomal protein P2	NA	NA	NA	NA	0.249514060354079	0.288883832062806	0.442850377468869	0.56173028881974	NA	NA	NA	NA	NA	NA	NA	NA
RPLP0, RPLP0P6	P05388, Q8NHW5	60S acidic ribosomal protein P0, 60S acidic ribosomal protein P0-like	0.280549660059714	0.472880313992529	0.69811320754717	0.843369429544918	0.337173309294819	0.326948316361213	0.33676887058371	0.607288721332077	0.612538261846643	0.618829807509053	0.910952804986643	0.86627261664371	0.751386022922209	0.475330017419043	NA	NA
SSB	P05455	Lupus La protein	NA	NA	NA	NA	0.452720526263942	0.346768135349642	NA	0.564971505633619	NA	NA	NA	NA	NA	NA	NA	NA
CDK1	P06493	Cyclin-dependent kinase 1	NA	NA	NA	NA	NA	NA	0.747977519594748	NA	NA	0.52631329638577	NA	NA	NA	NA	NA	NA
ATP5B	P06576	ATP synthase subunit beta, mitochondrial	0.715836435452246	NA	0.458681130706854	0.472925041380941	0.592086477666735	0.610303573516231	0.529057172459263	0.355906657992876	0.380778114221669	0.368587213891081	NA	NA	NA	NA	NA	NA
ENO1	P06733	Alpha-enolase	0.618946004648859	0.281214848143982	0.429793300071276	NA	0.686244979919679	0.644798067701488	0.662105085318466	0.386773940345369	0.431149135631112	0.402617729111035	0.660982472793843	NA	NA	NA	NA	NA
PYGL	P06737	Glycogen phosphorylase, liver form	NA	NA	NA	NA	0.595371044751962	0.322098241522839	0.637773028579708	0.354776268671162	0.384641892349253	0.344249395070067	NA	NA	NA	NA	NA	NA
GPI	P06744	Glucose-6-phosphate isomerase	NA	NA	NA	NA	NA	NA	0.678570280608145	0.349009191990209	0.427534448114585	0.413080096959168	NA	NA	NA	NA	NA	NA
NPM1	P06748	Nucleophosmin	0.805500447348971	NA	0.384084749938409	0.615668770201632	0.501719069211221	0.506440945659148	0.498034806266533	0.514869257264833	0.537978192570689	0.531922860887474	NA	NA	NA	NA	NA	NA
LDHB	P07195	L-lactate dehydrogenase B chain	NA	NA	NA	0.455249021214604	0.676647481083878	0.690249039772023	0.66745369292674	0.377428030680347	0.410095623499431	0.389417382065967	NA	NA	NA	0.249919366331881	NA	NA
NEFL	P07196	Neurofilament light polypeptide	NA	NA	NA	NA	0.278212855029052	0.215138410341336	0.245339974341559	NA	0.367732879787052	0.251810618303705	NA	NA	NA	NA	NA	NA
NEFM	P07197	Neurofilament medium polypeptide	NA	NA	NA	NA	NA	NA	0.221995736536636	NA	0.316935224967384	0.153847455619299	NA	NA	NA	NA	NA	NA
P4HB	P07237	Protein disulfide-isomerase	NA	NA	NA	NA	NA	NA	0.531418396513753	0.366631620282989	0.380317649173034	0.333079903696738	NA	NA	NA	NA	NA	NA
ANXA2P2, ANXA2	A6NMY6, P07355	Putative annexin A2-like protein, Annexin A2	NA	NA	NA	0.833375002083438	0.276798241173323	NA	NA	NA	0.403633067353681	NA	NA	NA	NA	NA	NA	NA
PFN1	P07737	Profilin-1	NA	NA	NA	NA	NA	NA	NA	0.369888218169903	0.450893396443986	NA	NA	NA	NA	NA	NA	NA
EPRS	P07814	Bifunctional glutamate/proline--tRNA ligase	NA	NA	NA	NA	0.498962853105929	0.490637925062652	0.473637114899754	0.363697680041741	0.405473213595639	0.384532059725009	NA	NA	NA	NA	NA	NA
HNRNPC	P07910	Heterogeneous nuclear ribonucleoproteins C1/C2	0.115756337816449	0.257148734828225	0.303533869147943	0.647534189805222	0.77262391996362	0.750859534605611	0.810813878693859	0.792552639767659	0.800987103964337	0.826343665885213	0.921191583261092	0.874729101682388	0.729188105941613	0.425125466366965	NA	NA
SLC3A2	P08195	4F2 cell-surface antigen heavy chain	NA	NA	NA	0.565026019448196	0.517956134008195	0.445983379501385	0.586503473370824	0.339092044650942	0.335424530809719	0.339794544062112	NA	NA	NA	NA	NA	NA
ASNS	P08243	Asparagine synthetase [glutamine-hydrolyzing]	NA	NA	NA	NA	NA	0.65278983368633	NA	NA	0.398575827559661	0.378928278637617	NA	NA	NA	NA	NA	NA
SNRPB2	P08579	U2 small nuclear ribonucleoprotein B''	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.904958324225173	0.843891473352275	0.743135290642419	0.551126672053147	NA	NA
SNRNP70	P08621	U1 small nuclear ribonucleoprotein 70 kDa	NA	NA	NA	NA	0.293366121145312	0.286300538843093	0.276777319736747	0.461441935362261	0.538958045182112	0.513097672606875	0.998241727327074	0.867937983677135	0.638349426783841	0.299003182525551	NA	NA
VIM	P08670	Vimentin	0.774322403015053	0.65029653522006	0.449299784676216	0.517153998117559	0.434401936607769	0.444256109014722	0.415067852129153	0.385368072329885	0.447440544602599	0.418570847142276	0.916645828123698	0.840832762984067	0.67844625229107	0.397485102819167	NA	NA
GNAI3	P08754	Guanine nucleotide-binding protein G(k) subunit alpha	NA	NA	NA	NA	NA	NA	NA	NA	0.346810803749306	0.346678513562954	NA	NA	NA	NA	NA	NA
RPSA	P08865	40S ribosomal protein SA	NA	NA	0.442931073861769	NA	0.599935989758361	0.596204320613769	0.55092509430573	0.476324636831136	0.496680608613808	0.443017951531422	0.745831638877593	0.898783376181704	0.78573877271169	0.481752505726635	NA	NA
