"ensembl_gene_id"	"hgnc_symbol"	"chromosome_name"	"start_position"	"end_position"	"strand"	"gene_biotype"	"2_401_Inp_10_11_S1"	"2_567_Elu_10_16_S8"	"3_401_Sup_10_11_S2"	"4_401_Elu_10_11_S3"	"4_624_Elu_10_16_S9"	"6_401_Inp_10_12_S4"	"6_567_Elu_10_10_S7"	"7_401_Sup_10_12_S5"	"8_401_Elu_10_12_S6"
"ENSG00000184838"	"PRR16"	"5"	119799973	120023027	1	"protein_coding"	38	24	8	42	46	45	37	11	71
"ENSG00000184840"	"TMED9"	"5"	177019159	177023125	1	"protein_coding"	522	518	335	606	587	635	486	375	677
"ENSG00000184845"	"DRD1"	"5"	174867042	174871211	-1	"protein_coding"	7	10	2	13	16	5	13	4	14
"ENSG00000184856"	"LINC00308"	"21"	23470936	23488847	1	"lincRNA"	44	45	8	50	46	31	54	11	44
"ENSG00000184857"	"TMEM186"	"16"	8874241	8891505	-1	"protein_coding"	39	33	33	40	32	52	34	30	39
"ENSG00000184863"	"RBM33"	"7"	155437145	155574179	1	"protein_coding"	2970	2743	1152	3033	2185	2986	2791	1231	3213
"ENSG00000184867"	"ARMCX2"	"X"	100910267	100914876	-1	"protein_coding"	40	20	1	36	47	39	25	6	33
"ENSG00000184886"	"PIGW"	"17"	34890847	34895159	1	"protein_coding"	55	40	10	49	54	50	50	8	59
"ENSG00000184887"	"BTBD6"	"14"	105714827	105717430	1	"protein_coding"	185	213	158	201	253	242	200	99	249
"ENSG00000184897"	"H1FX"	"3"	129033615	129035120	-1	"protein_coding"	266	231	561	426	335	473	323	552	503
"ENSG00000184898"	"RBM43"	"2"	152104454	152118393	-1	"protein_coding"	17	22	0	17	32	20	27	5	16
"ENSG00000184900"	"SUMO3"	"21"	46225532	46238694	-1	"protein_coding"	2386	1348	755	2352	2590	2193	1555	564	2279
"ENSG00000184903"	"IMMP2L"	"7"	110303110	111202573	-1	"protein_coding"	57	77	19	79	65	58	75	39	83
"ENSG00000184916"	"JAG2"	"14"	105607318	105635161	-1	"protein_coding"	86	115	92	141	105	135	143	93	131
"ENSG00000184922"	"FMNL1"	"17"	43298811	43324687	1	"protein_coding"	18	28	10	20	21	26	13	14	18
"ENSG00000184924"	"PTRHD1"	"2"	25012603	25016251	-1	"protein_coding"	92	93	67	89	105	100	69	53	106
"ENSG00000184937"	"WT1"	"11"	32409321	32457176	-1	"protein_coding"	13	20	6	19	25	19	14	5	24
"ENSG00000184939"	"ZFP90"	"16"	68563993	68609975	1	"protein_coding"	247	261	38	234	250	191	327	52	297
"ENSG00000184949"	"FAM227A"	"22"	38974125	39052634	-1	"protein_coding"	113	107	32	99	53	100	78	31	106
"ENSG00000184956"	"MUC6"	"11"	1012821	1036706	-1	"protein_coding"	22	13	8	16	24	18	12	10	20
"ENSG00000184967"	"NOC4L"	"12"	132628993	132637013	1	"protein_coding"	298	282	270	331	373	310	295	234	332
"ENSG00000184979"	"USP18"	"22"	18632666	18660164	1	"protein_coding"	45	54	15	35	39	41	47	10	34
"ENSG00000184983"	"NDUFA6"	"22"	42481529	42486959	-1	"protein_coding"	865	749	327	783	1069	890	729	321	824
"ENSG00000184985"	"SORCS2"	"4"	7194265	7744554	1	"protein_coding"	16	16	8	18	18	13	13	8	24
"ENSG00000184986"	"TMEM121"	"14"	105992940	105996539	1	"protein_coding"	23	19	55	24	29	25	29	28	25
"ENSG00000184990"	"SIVA1"	"14"	105219437	105234831	1	"protein_coding"	162	223	344	204	260	288	217	239	216
"ENSG00000184992"	"BRI3BP"	"12"	125478246	125515777	1	"protein_coding"	345	358	84	395	342	363	342	87	425
"ENSG00000185000"	"DGAT1"	"8"	145539954	145550573	-1	"protein_coding"	155	124	123	152	172	151	107	110	130
"ENSG00000185008"	"ROBO2"	"3"	75955846	77699115	1	"protein_coding"	97	99	19	92	93	70	107	30	112
"ENSG00000185009"	"AP3M1"	"10"	75881524	75910821	-1	"protein_coding"	801	817	129	832	1001	680	887	142	925
"ENSG00000185010"	"F8"	"X"	154064063	154255215	-1	"protein_coding"	52	28	14	52	38	48	24	13	53
"ENSG00000185015"	"CA13"	"8"	86132816	86196302	1	"protein_coding"	24	25	1	10	23	17	16	8	24
"ENSG00000185019"	"UBOX5"	"20"	3088219	3140842	-1	"protein_coding"	62	129	45	86	91	64	89	52	82
"ENSG00000185022"	"MAFF"	"22"	38597889	38612518	1	"protein_coding"	97	103	28	118	95	84	95	24	73
"ENSG00000185024"	"BRF1"	"14"	105675623	105781926	-1	"protein_coding"	195	243	202	254	248	296	202	161	259
"ENSG00000185033"	"SEMA4B"	"15"	90703836	90772911	1	"protein_coding"	78	78	53	91	72	122	75	61	124
"ENSG00000185043"	"CIB1"	"15"	90773207	90777279	-1	"protein_coding"	222	213	206	205	253	260	201	198	264
"ENSG00000185044"	""	"1"	143354963	143467632	-1	"lincRNA"	43	38	17	51	53	62	34	11	57
"ENSG00000185049"	"NELFA"	"4"	1984441	2043630	-1	"protein_coding"	677	573	202	983	871	789	566	214	935
"ENSG00000185055"	"EFCAB10"	"7"	105205567	105241322	-1	"protein_coding"	20	24	4	31	16	33	22	6	38
"ENSG00000185065"	""	"22"	19435416	19437628	1	"antisense"	15	9	4	21	26	18	10	3	25
"ENSG00000185085"	"INTS5"	"11"	62414320	62420774	-1	"protein_coding"	70	76	86	58	87	105	81	82	103
"ENSG00000185088"	"RPS27L"	"15"	63418071	63450220	-1	"protein_coding"	1470	2243	397	1541	1925	1697	2315	406	1907
"ENSG00000185090"	"MANEAL"	"1"	38259474	38266809	1	"protein_coding"	117	113	99	151	132	155	117	70	151
"ENSG00000185100"	"ADSSL1"	"14"	105190523	105213662	1	"protein_coding"	58	40	31	63	44	64	45	22	58
"ENSG00000185104"	"FAF1"	"1"	50905150	51425935	-1	"protein_coding"	1165	1138	277	1246	1347	1183	1251	266	1281
"ENSG00000185112"	"FAM43A"	"3"	194406622	194409762	1	"protein_coding"	53	32	25	68	84	56	27	32	71
"ENSG00000185115"	"NDNL2"	"15"	29560353	29562033	-1	"protein_coding"	340	398	60	430	407	394	395	52	488
"ENSG00000185122"	"HSF1"	"8"	145515280	145538385	1	"protein_coding"	554	628	483	779	674	689	543	441	905
"ENSG00000185129"	"PURA"	"5"	139487362	139496321	1	"protein_coding"	864	567	89	868	846	650	567	96	770
"ENSG00000185133"	"INPP5J"	"22"	31518717	31530682	1	"protein_coding"	148	231	74	205	135	183	238	82	212
"ENSG00000185155"	"MIXL1"	"1"	226411319	226414755	1	"protein_coding"	14	8	2	12	17	11	5	4	10
"ENSG00000185158"	"LRRC37B"	"17"	30334891	30380523	1	"protein_coding"	116	99	16	127	140	108	133	17	126
"ENSG00000185163"	"DDX51"	"12"	132621139	132628880	-1	"protein_coding"	154	167	145	214	157	224	185	126	224
"ENSG00000185164"	"NOMO2"	"16"	18511182	18573533	-1	"protein_coding"	58	61	28	78	56	61	40	45	68
"ENSG00000185187"	"SIGIRR"	"11"	405716	417455	-1	"protein_coding"	34	42	63	33	49	55	44	56	37
"ENSG00000185189"	"NRBP2"	"8"	144915764	144924200	-1	"protein_coding"	97	123	73	121	102	118	110	85	143
"ENSG00000185198"	"PRSS57"	"19"	685521	695460	-1	"protein_coding"	14	24	9	11	7	17	18	10	21
"ENSG00000185201"	"IFITM2"	"11"	307631	315272	1	"protein_coding"	163	151	97	203	177	185	132	100	200
"ENSG00000185215"	"TNFAIP2"	"14"	103589779	103603776	1	"protein_coding"	4	9	5	13	6	13	12	9	15
"ENSG00000185219"	"ZNF445"	"3"	44481262	44519162	-1	"protein_coding"	481	491	137	520	557	504	514	167	591
"ENSG00000185220"	"PGBD2"	"1"	249200395	249214145	1	"protein_coding"	61	80	25	72	81	79	94	28	87
"ENSG00000185222"	"WBP5"	"X"	102611373	102613397	1	"protein_coding"	986	770	369	850	698	897	778	322	948
"ENSG00000185236"	"RAB11B"	"19"	8454865	8469318	1	"protein_coding"	968	710	466	1078	1071	971	760	385	1092
"ENSG00000185238"	"PRMT3"	"11"	20409076	20530840	1	"protein_coding"	299	346	58	291	296	243	341	53	391
"ENSG00000185245"	"GP1BA"	"17"	4835592	4838325	1	"protein_coding"	41	30	10	48	28	36	35	22	44
"ENSG00000185246"	"PRPF39"	"14"	45553302	45585485	1	"protein_coding"	715	1122	49	866	979	606	1173	86	1009
"ENSG00000185252"	"ZNF74"	"22"	20748405	20762745	1	"protein_coding"	218	193	107	265	253	254	213	149	267
"ENSG00000185261"	"KIAA0825"	"5"	93488671	93954309	-1	"protein_coding"	13	22	2	24	21	11	27	11	25
"ENSG00000185262"	"UBALD2"	"17"	74261283	74267375	1	"protein_coding"	1854	853	680	1938	2039	1734	960	523	1678
"ENSG00000185272"	"RBM11"	"21"	15588451	15600693	1	"protein_coding"	47	78	4	71	92	62	81	8	90
"ENSG00000185278"	"ZBTB37"	"1"	173837220	173872687	1	"protein_coding"	535	605	113	651	698	567	597	110	706
"ENSG00000185291"	"IL3RA"	"X"	1455509	1501578	1	"protein_coding"	31	25	18	36	32	30	11	5	36
"ENSG00000185298"	"CCDC137"	"17"	79633394	79640934	1	"protein_coding"	287	337	74	316	289	335	296	142	378
"ENSG00000185305"	"ARL15"	"5"	53179775	53606412	-1	"protein_coding"	119	124	20	127	154	122	171	23	180
"ENSG00000185324"	"CDK10"	"16"	89747145	89762772	1	"protein_coding"	251	268	194	278	276	298	209	171	304
"ENSG00000185340"	"GAS2L1"	"22"	29702572	29708774	1	"protein_coding"	14	26	9	30	20	21	9	18	31
"ENSG00000185344"	"ATP6V0A2"	"12"	124196865	124246302	1	"protein_coding"	472	421	132	493	599	503	397	119	579
"ENSG00000185347"	"C14orf80"	"14"	105956192	105965912	1	"protein_coding"	48	53	52	50	57	46	64	51	64
"ENSG00000185359"	"HGS"	"17"	79650356	79670168	1	"protein_coding"	297	296	276	408	386	334	314	254	448
"ENSG00000185361"	"TNFAIP8L1"	"19"	4639530	4655580	1	"protein_coding"	62	41	12	56	41	67	41	18	47
"ENSG00000185379"	"RAD51D"	"17"	33426811	33448541	-1	"protein_coding"	21	47	24	45	39	41	43	16	58
"ENSG00000185386"	"MAPK11"	"22"	50702142	50709196	-1	"protein_coding"	32	47	44	45	47	32	42	28	41
"ENSG00000185418"	"TARSL2"	"15"	102193801	102264807	-1	"protein_coding"	248	305	62	280	330	281	293	63	302
"ENSG00000185420"	"SMYD3"	"1"	245912642	246670614	-1	"protein_coding"	78	108	41	85	119	102	101	26	91
"ENSG00000185432"	"METTL7A"	"12"	51317255	51326300	1	"protein_coding"	295	186	68	295	200	281	194	69	329
"ENSG00000185436"	"IFNLR1"	"1"	24480647	24514449	-1	"protein_coding"	89	100	33	101	88	89	111	42	146
"ENSG00000185437"	"SH3BGR"	"21"	40817781	40887433	1	"protein_coding"	163	260	27	201	188	191	274	37	237
"ENSG00000185442"	"FAM174B"	"15"	93160673	93353114	-1	"protein_coding"	41	19	26	48	30	37	37	5	35
"ENSG00000185453"	"C19orf68"	"19"	48673949	48700877	1	"protein_coding"	56	35	20	54	37	47	38	21	44
"ENSG00000185475"	"TMEM179B"	"11"	62554887	62557877	1	"protein_coding"	222	233	234	179	306	226	241	156	210
"ENSG00000185477"	"GPRIN3"	"4"	90157537	90229161	-1	"protein_coding"	208	348	41	308	425	231	328	40	360
"ENSG00000185480"	"PARPBP"	"12"	102513956	102591298	1	"protein_coding"	169	202	36	206	250	180	247	22	248
"ENSG00000185482"	"STAC3"	"12"	57637236	57644976	-1	"protein_coding"	11	19	5	21	17	21	19	9	20
"ENSG00000185483"	"ROR1"	"1"	64239693	64647181	1	"protein_coding"	165	211	40	230	244	168	218	69	254
"ENSG00000185485"	"SDHAP1"	"3"	195686619	195717189	-1	"pseudogene"	22	27	24	24	28	23	11	16	39
"ENSG00000185499"	"MUC1"	"1"	155158300	155162707	-1	"protein_coding"	13	18	11	26	6	23	18	9	30
"ENSG00000185504"	"C17orf70"	"17"	79506911	79520987	-1	"protein_coding"	96	151	148	111	130	147	128	134	166
"ENSG00000185507"	"IRF7"	"11"	612553	615999	-1	"protein_coding"	18	20	31	30	15	25	13	19	20
"ENSG00000185513"	"L3MBTL1"	"20"	42136320	42179590	1	"protein_coding"	101	145	96	127	97	140	137	115	130
"ENSG00000185515"	"BRCC3"	"X"	154299695	154351349	1	"protein_coding"	354	406	36	445	511	277	398	51	457
"ENSG00000185519"	"FAM131C"	"1"	16384264	16400127	-1	"protein_coding"	3	5	5	16	6	7	11	13	14
"ENSG00000185532"	"PRKG1"	"10"	52750945	54058110	1	"protein_coding"	201	227	43	221	263	188	220	69	242
"ENSG00000185551"	"NR2F2"	"15"	96869167	96883492	1	"protein_coding"	1014	753	163	1186	1114	855	778	172	1228
"ENSG00000185565"	"LSAMP"	"3"	115521235	117716095	-1	"protein_coding"	42	31	9	44	58	47	44	8	62
"ENSG00000185567"	"AHNAK2"	"14"	105403581	105444694	-1	"protein_coding"	87	83	42	93	65	92	85	52	71
"ENSG00000185585"	"OLFML2A"	"9"	127539437	127577164	1	"protein_coding"	12	16	6	18	8	17	12	9	11
"ENSG00000185591"	"SP1"	"12"	53773960	53810230	1	"protein_coding"	1451	1325	268	1656	1630	1487	1515	322	1803
"ENSG00000185596"	"WASH3P"	"15"	102501356	102516768	1	"pseudogene"	163	142	48	160	177	124	152	47	168
"ENSG00000185608"	"MRPL40"	"22"	19419425	19423598	1	"protein_coding"	404	424	272	361	501	450	381	203	409
"ENSG00000185615"	"PDIA2"	"16"	333152	337215	1	"protein_coding"	13	29	29	23	16	21	28	27	23
"ENSG00000185619"	"PCGF3"	"4"	699537	764428	1	"protein_coding"	658	524	120	713	645	691	611	130	794
"ENSG00000185621"	"LMLN"	"3"	197687071	197770591	1	"protein_coding"	110	132	7	156	118	120	145	14	140
"ENSG00000185624"	"P4HB"	"17"	79801035	79818570	-1	"protein_coding"	1424	1047	600	1346	1443	1438	943	529	1340
"ENSG00000185627"	"PSMD13"	"11"	236546	252983	1	"protein_coding"	709	691	266	653	881	633	692	262	761
"ENSG00000185630"	"PBX1"	"1"	164524821	164868533	1	"protein_coding"	607	559	115	698	782	570	610	119	736
"ENSG00000185633"	"NDUFA4L2"	"12"	57628686	57634498	-1	"protein_coding"	20	14	25	22	5	19	21	15	14
"ENSG00000185650"	"ZFP36L1"	"14"	69254377	69263190	-1	"protein_coding"	1102	1073	225	1457	1519	1068	1112	209	1642
"ENSG00000185651"	"UBE2L3"	"22"	21903736	21978323	1	"protein_coding"	1579	1696	197	1887	1911	1781	1448	214	2230
"ENSG00000185658"	"BRWD1"	"21"	40556102	40693485	-1	"protein_coding"	940	946	206	1013	1108	988	1128	241	1262
"ENSG00000185664"	"PMEL"	"12"	56347889	56367101	-1	"protein_coding"	17	16	7	7	9	5	17	13	12
"ENSG00000185666"	"SYN3"	"22"	32908539	33454358	-1	"protein_coding"	13	29	9	13	16	20	22	7	16
"ENSG00000185668"	"POU3F1"	"1"	38509523	38512450	-1	"protein_coding"	78	48	33	69	73	64	64	33	93
"ENSG00000185669"	"SNAI3"	"16"	88744090	88752901	-1	"protein_coding"	7	20	9	18	10	11	21	17	15
"ENSG00000185670"	"ZBTB3"	"11"	62515791	62521660	-1	"protein_coding"	48	32	43	36	40	40	50	46	66
"ENSG00000185684"	"EP400NL"	"12"	132568828	132613029	1	"protein_coding"	279	252	165	345	275	312	273	132	296
"ENSG00000185686"	"PRAME"	"22"	22890123	22901768	-1	"protein_coding"	210	282	59	244	204	226	258	68	290
"ENSG00000185697"	"MYBL1"	"8"	67474410	67526482	-1	"protein_coding"	202	201	47	200	183	201	237	54	245
"ENSG00000185716"	"C16orf52"	"16"	22018959	22098855	1	"protein_coding"	87	122	19	133	116	135	128	37	157
"ENSG00000185721"	"DRG1"	"22"	31795509	31924726	1	"protein_coding"	843	1012	301	833	1020	816	941	274	919
"ENSG00000185722"	"ANKFY1"	"17"	4067201	4167274	-1	"protein_coding"	573	633	206	644	669	613	643	211	762
"ENSG00000185728"	"YTHDF3"	"8"	64081112	64125346	1	"protein_coding"	723	970	74	855	1097	750	1016	96	980
"ENSG00000185730"	"ZNF696"	"8"	144371846	144380231	1	"protein_coding"	41	30	36	65	48	69	47	43	76
"ENSG00000185745"	"IFIT1"	"10"	91152303	91163745	1	"protein_coding"	11	10	4	11	14	14	16	1	15
"ENSG00000185753"	"CXorf38"	"X"	40488285	40506819	-1	"protein_coding"	120	125	37	163	161	131	135	35	189
"ENSG00000185761"	"ADAMTSL5"	"19"	1505017	1513603	-1	"protein_coding"	7	11	7	14	6	20	11	16	13
"ENSG00000185774"	"KCNIP4"	"4"	20730239	21950422	-1	"protein_coding"	23	19	4	18	23	14	25	6	37
"ENSG00000185787"	"MORF4L1"	"15"	79102829	79190475	1	"protein_coding"	3038	2690	359	3066	3213	2758	2901	469	3310
"ENSG00000185798"	"WDR53"	"3"	196281056	196295545	-1	"protein_coding"	112	105	21	111	123	83	90	26	152
"ENSG00000185800"	"DMWD"	"19"	46286205	46296060	-1	"protein_coding"	268	316	219	333	281	359	271	166	399
"ENSG00000185803"	"SLC52A2"	"8"	145577795	145584932	1	"protein_coding"	46	52	67	76	62	64	66	59	77
"ENSG00000185808"	"PIGP"	"21"	38431470	38445470	-1	"protein_coding"	126	81	24	138	131	153	104	32	158
"ENSG00000185813"	"PCYT2"	"17"	79858841	79869340	-1	"protein_coding"	79	101	48	83	75	86	75	62	77
"ENSG00000185818"	"NAT8L"	"4"	2061239	2070816	1	"protein_coding"	63	59	53	89	52	90	62	60	94
"ENSG00000185825"	"BCAP31"	"X"	152965947	152990152	-1	"protein_coding"	812	865	639	820	951	978	900	579	895
"ENSG00000185829"	"ARL17A"	"17"	44594068	44657088	-1	"protein_coding"	12	20	5	21	23	32	14	9	15
"ENSG00000185838"	"GNB1L"	"22"	19770747	19842462	-1	"protein_coding"	97	128	86	124	107	152	111	73	180
"ENSG00000185842"	"DNAH14"	"1"	225083964	225586996	1	"protein_coding"	605	654	143	685	595	591	668	139	781
"ENSG00000185864"	"NPIPB4"	"16"	21845890	21892148	-1	"protein_coding"	29	42	3	22	26	25	25	9	44
"ENSG00000185869"	"ZNF829"	"19"	37379026	37407193	-1	"protein_coding"	203	249	20	219	257	147	251	44	241
"ENSG00000185875"	"THNSL1"	"10"	25305587	25315593	1	"protein_coding"	103	65	23	109	90	91	91	13	125
"ENSG00000185880"	"TRIM69"	"15"	45021186	45060027	1	"protein_coding"	43	66	11	62	61	59	66	14	47
"ENSG00000185896"	"LAMP1"	"13"	113951556	113977987	1	"protein_coding"	248	245	181	340	378	343	263	177	332
"ENSG00000185900"	"POMK"	"8"	42948658	42978577	1	"protein_coding"	150	211	84	187	224	218	145	99	215
"ENSG00000185904"	"LINC00839"	"10"	42970991	42990784	1	"lincRNA"	57	71	23	67	66	69	62	25	77
"ENSG00000185909"	"KLHDC8B"	"3"	49209044	49213917	1	"protein_coding"	30	43	22	35	30	66	32	22	60
"ENSG00000185917"	"SETD4"	"21"	37406839	37451687	-1	"protein_coding"	223	250	114	267	267	270	290	107	307
"ENSG00000185920"	"PTCH1"	"9"	98205262	98279339	-1	"protein_coding"	314	344	151	340	406	346	360	137	379
"ENSG00000185924"	"RTN4RL1"	"17"	1837971	1928639	-1	"protein_coding"	33	45	7	27	31	34	38	15	36
"ENSG00000185928"	"PAGR1"	"16"	29827285	29841948	1	"protein_coding"	18	16	14	16	10	25	24	8	21
"ENSG00000185946"	"RNPC3"	"1"	104068313	104097861	1	"protein_coding"	303	284	55	360	297	325	308	46	378
"ENSG00000185947"	"ZNF267"	"16"	31885079	31928668	1	"protein_coding"	254	470	43	356	451	208	565	30	416
"ENSG00000185950"	"IRS2"	"13"	110406184	110438915	-1	"protein_coding"	72	68	55	134	114	114	61	51	143
"ENSG00000185955"	"C7orf61"	"7"	100054238	100061894	-1	"protein_coding"	7	16	3	10	12	12	11	3	15
"ENSG00000185958"	"FAM186A"	"12"	50720013	50790405	-1	"protein_coding"	11	4	3	14	13	16	12	9	11
"ENSG00000185963"	"BICD2"	"9"	95473645	95527094	-1	"protein_coding"	399	396	112	434	492	409	369	136	495
"ENSG00000185973"	"TMLHE"	"X"	154719776	154899605	-1	"protein_coding"	122	135	56	166	163	163	156	40	154
"ENSG00000185986"	"SDHAP3"	"5"	1568637	1594735	-1	"pseudogene"	79	77	30	69	88	78	65	30	100
"ENSG00000185989"	"RASA3"	"13"	114747194	114898086	-1	"protein_coding"	56	41	49	51	55	50	39	28	70
"ENSG00000186001"	"LRCH3"	"3"	197518097	197615307	1	"protein_coding"	399	388	84	398	467	388	407	104	497
"ENSG00000186010"	"NDUFA13"	"19"	19626545	19644285	1	"protein_coding"	131	147	214	147	187	191	146	143	176
"ENSG00000186017"	"ZNF566"	"19"	36936021	36980804	-1	"protein_coding"	158	152	17	166	218	121	135	9	171
"ENSG00000186020"	"ZNF529"	"19"	37025676	37096178	-1	"protein_coding"	323	358	31	363	398	287	411	58	444
"ENSG00000186026"	"ZNF284"	"19"	44576297	44593766	1	"protein_coding"	25	25	3	19	22	23	25	3	29
"ENSG00000186047"	"DLEU7"	"13"	51285144	51418075	-1	"protein_coding"	14	24	0	12	17	18	22	5	25
"ENSG00000186056"	"MATN1-AS1"	"1"	31191351	31199674	1	"antisense"	44	31	10	41	21	26	48	14	36
"ENSG00000186063"	"AIDA"	"1"	222841355	222886552	-1	"protein_coding"	123	127	18	140	131	110	120	21	161
"ENSG00000186073"	"C15orf41"	"15"	36871812	37102449	1	"protein_coding"	276	281	41	301	328	241	341	47	287
"ENSG00000186104"	"CYP2R1"	"11"	14899553	14913798	-1	"protein_coding"	79	90	35	99	87	89	90	29	109
"ENSG00000186106"	"ANKRD46"	"8"	101521980	101572012	-1	"protein_coding"	177	196	36	201	309	221	230	43	316
"ENSG00000186111"	"PIP5K1C"	"19"	3630181	3700477	-1	"protein_coding"	263	308	134	322	342	302	323	161	404
"ENSG00000186115"	"CYP4F2"	"19"	15988833	16008930	-1	"protein_coding"	6	12	1	11	12	11	10	4	8
"ENSG00000186130"	"ZBTB6"	"9"	125670335	125675609	-1	"protein_coding"	189	195	19	193	200	150	188	35	207
"ENSG00000186132"	"C2orf76"	"2"	120059801	120124404	-1	"protein_coding"	146	92	15	149	122	135	92	22	148
"ENSG00000186141"	"POLR3C"	"1"	145592605	145611025	-1	"protein_coding"	850	957	91	886	1187	869	908	113	926
"ENSG00000186153"	"WWOX"	"16"	78133310	79246564	1	"protein_coding"	172	182	38	176	157	198	190	43	180
"ENSG00000186162"	"CIDECP"	"3"	10055932	10068049	-1	"pseudogene"	189	282	81	213	251	217	199	90	203
"ENSG00000186166"	"CCDC84"	"11"	118868852	118886501	1	"protein_coding"	286	298	56	292	300	257	292	83	317
"ENSG00000186174"	"BCL9L"	"11"	118764584	118796317	-1	"protein_coding"	137	167	58	183	217	157	187	56	182
"ENSG00000186184"	"POLR1D"	"13"	28194903	28241548	1	"protein_coding"	1385	1121	390	1505	1574	1413	1157	320	1705
"ENSG00000186185"	"KIF18B"	"17"	43002077	43025082	-1	"protein_coding"	797	706	381	765	821	798	705	392	814
"ENSG00000186187"	"ZNRF1"	"16"	75032928	75144892	1	"protein_coding"	70	69	55	96	70	80	85	38	95
"ENSG00000186193"	"SAPCD2"	"9"	139956581	139965040	-1	"protein_coding"	86	72	30	93	75	81	63	25	105
"ENSG00000186197"	"EDARADD"	"1"	236511562	236648214	1	"protein_coding"	57	47	7	61	34	40	40	21	36
"ENSG00000186205"	"MARC1"	"1"	220960101	220987735	1	"protein_coding"	561	339	131	523	646	471	343	103	510
"ENSG00000186222"	"BLOC1S4"	"4"	6717842	6719387	1	"protein_coding"	72	48	46	89	70	85	77	49	112
"ENSG00000186230"	"ZNF749"	"19"	57946697	57956853	1	"protein_coding"	54	49	42	73	47	64	35	24	64
"ENSG00000186260"	"MKL2"	"16"	14165178	14360630	1	"protein_coding"	431	501	70	466	538	446	546	95	562
"ENSG00000186272"	"ZNF17"	"19"	57922531	57933307	1	"protein_coding"	83	80	16	104	136	77	80	17	115
"ENSG00000186275"	"NBPF12"	"1"	146373546	146467744	1	"protein_coding"	65	82	19	73	45	57	69	17	72
"ENSG00000186280"	"KDM4D"	"11"	94706845	94732682	1	"protein_coding"	32	60	6	45	34	44	69	5	43
"ENSG00000186283"	"TOR3A"	"1"	179050512	179067158	1	"protein_coding"	492	433	241	551	540	498	473	190	542
"ENSG00000186298"	"PPP1CC"	"12"	111157485	111180744	-1	"protein_coding"	1490	1525	293	1490	1826	1372	1648	241	1670
"ENSG00000186300"	"ZNF555"	"19"	2841433	2860482	1	"protein_coding"	119	140	16	125	127	98	111	12	138
"ENSG00000186310"	"NAP1L3"	"X"	92925929	92928567	-1	"protein_coding"	103	78	27	80	115	65	67	28	105
"ENSG00000186312"	"CA5BP1"	"X"	15693055	15721847	1	"pseudogene"	144	200	52	177	188	180	165	52	219
"ENSG00000186314"	"PRELID2"	"5"	144851362	145214932	-1	"protein_coding"	189	125	43	183	200	170	154	31	204
"ENSG00000186318"	"BACE1"	"11"	117156402	117186975	-1	"protein_coding"	460	458	137	565	462	501	454	129	567
"ENSG00000186350"	"RXRA"	"9"	137208944	137332431	1	"protein_coding"	194	198	123	199	232	244	198	74	246
"ENSG00000186364"	"NUDT17"	"1"	145586115	145589439	-1	"protein_coding"	43	48	15	59	65	49	49	18	56
"ENSG00000186376"	"ZNF75D"	"X"	134382867	134478012	-1	"protein_coding"	71	66	21	105	105	87	85	25	114
"ENSG00000186395"	"KRT10"	"17"	38974369	38978847	-1	"protein_coding"	128	221	30	141	164	188	243	20	209
"ENSG00000186409"	"CCDC30"	"1"	42929001	43120335	1	"protein_coding"	76	91	18	65	59	78	84	45	88
"ENSG00000186416"	"NKRF"	"X"	118722300	118739858	-1	"protein_coding"	377	445	73	475	537	358	445	79	498
"ENSG00000186417"	"GLDN"	"15"	51633826	51700210	1	"protein_coding"	11	24	2	18	19	16	24	8	12
"ENSG00000186432"	"KPNA4"	"3"	160212783	160283376	-1	"protein_coding"	1532	1506	147	1646	1800	1367	1666	204	1687
"ENSG00000186446"	"ZNF501"	"3"	44771088	44778575	1	"protein_coding"	97	141	12	108	134	83	107	24	127
"ENSG00000186448"	"ZNF197"	"3"	44626380	44689963	1	"protein_coding"	503	617	78	499	663	449	646	97	517
"ENSG00000186462"	"NAP1L2"	"X"	72432135	72434684	-1	"protein_coding"	43	41	11	49	48	40	59	13	52
"ENSG00000186468"	"RPS23"	"5"	81569177	81574396	-1	"protein_coding"	1119	792	348	1080	1170	1185	827	380	1198
"ENSG00000186469"	"GNG2"	"14"	52292913	52446060	1	"protein_coding"	110	121	22	142	189	107	111	22	166
"ENSG00000186472"	"PCLO"	"7"	82383329	82792246	-1	"protein_coding"	1209	1621	227	1672	1327	1153	1923	227	1843
"ENSG00000186480"	"INSIG1"	"7"	155089486	155101945	1	"protein_coding"	1396	926	448	1572	1508	1487	918	466	1758
"ENSG00000186481"	"ANKRD20A5P"	"18"	14179096	14249455	1	"pseudogene"	37	34	6	35	30	41	43	10	50
"ENSG00000186496"	"ZNF396"	"18"	32946661	32957301	-1	"protein_coding"	84	58	4	71	62	57	62	8	69
"ENSG00000186501"	"TMEM222"	"1"	27648651	27662891	1	"protein_coding"	140	155	134	182	202	223	155	118	237
"ENSG00000186517"	"ARHGAP30"	"1"	161016736	161039760	-1	"protein_coding"	154	194	72	130	94	129	200	74	157
"ENSG00000186522"	"SEPT10"	"2"	110300559	110371783	-1	"protein_coding"	363	304	44	336	360	300	358	46	384
"ENSG00000186523"	"FAM86B1"	"8"	12039605	12051642	-1	"protein_coding"	20	17	7	24	24	21	17	10	41
